dataset,protein_id,beta_param_1,beta_param_2,beta_param_3,melt_point,rmse
Drosophila_melanogaster_SII_lysate,Q03017_cact,1.13260286990376,-30.3286610826348,-35.0230476426096,40.2545,0.134195479701098
Drosophila_melanogaster_SII_lysate,Q03043_for,1.22058840053213,-29.4909361792903,-32.315997256468,34.9277,0.0632155930499418
Drosophila_melanogaster_SII_lysate,Q03334_RpS13,1.2457828284022,-30.5252931244195,-34.8419599745979,39.4531,0.177197390201554
Drosophila_melanogaster_SII_lysate,Q03427_LamC,0.98056803973456,-29.4025810410277,-34.8195882363644,41.4476,0.0967978013541727
Drosophila_melanogaster_SII_lysate,Q03751_Csp,0.937707877933319,-28.4434642007682,-34.5379698874332,42.7458,0.110327359228467
Drosophila_melanogaster_SII_lysate,Q04047_nonA,1.17227381315347,-30.3223638962165,-34.7381625921312,39.5186,0.105103397819732
Drosophila_melanogaster_SII_lysate,Q04448_Nmdmc,1.16398745863566,-30.5557232361286,-35.3748268644792,40.7953,0.138494119795037
Drosophila_melanogaster_SII_lysate,Q04499_slgA,1.11424540539976,-30.358313135654,-35.2497215071375,40.8113,0.117707751027082
Drosophila_melanogaster_SII_lysate,Q05192_Hr39,1.20902188929698,-31.3677691180472,-37.4335185830869,45.0745,0.125631432294829
Drosophila_melanogaster_SII_lysate,Q05344_Ssrp,1.17657627594823,-30.4355161265896,-35.0922323878552,40.2525,0.0795603383491913
Drosophila_melanogaster_SII_lysate,Q05547_Pp1-13C,0.989618269059347,-29.6772472892918,-35.0277386677681,41.4927,0.128310956114147
Drosophila_melanogaster_SII_lysate,Q05652_pll,1.05578986079165,-29.2162138132813,-32.8524746941782,36.5339,0.0313246153497457
Drosophila_melanogaster_SII_lysate,Q05783_HmgD,0.920614057188032,-27.1023652194292,-35.5863072473594,51.4086,0.155780302489989
Drosophila_melanogaster_SII_lysate,Q05825_ATPsynbeta,1.08190402471095,-32.6134926102271,-42.4853753002275,60.2608,0.133379245979883
Drosophila_melanogaster_SII_lysate,Q05856_SmB,1.09034480658417,-33.3369306456831,-44.6633657050762,67.8294,0.0549623247796615
Drosophila_melanogaster_SII_lysate,Q05913_TfIIFalpha,1.08788820589392,-29.9286177784372,-34.35709087058,39.1868,0.090040053217821
Drosophila_melanogaster_SII_lysate,Q06559_RpS3,1.12291861790836,-30.0492696745201,-34.4167160115606,39.1405,0.0952446305892483
Drosophila_melanogaster_SII_lysate,Q06849_Arl2,1.0422642203202,-29.0354456595923,-32.2128811410249,35.2803,0.0882572615882685
Drosophila_melanogaster_SII_lysate,Q06943_HmgZ,0.971779094581715,-29.7225874705415,-38.2720250939373,52.9066,0.0707265287555556
Drosophila_melanogaster_SII_lysate,Q07152_ras,1.2737175292667,-30.8834345010721,-35.6866972263751,41.0521,0.0947519861408226
Drosophila_melanogaster_SII_lysate,Q07171_Gel,1.16069376631563,-30.7721293671544,-35.9097771818779,41.8604,0.153581965325958
Drosophila_melanogaster_SII_lysate,Q07327_Rop,1.16460894524961,-30.0547210795036,-34.0486688243581,38.2016,0.135892550456418
Drosophila_melanogaster_SII_lysate,Q07407_htl,1.12353406388208,-31.3328686141713,-37.5401544943699,45.4784,0.17112908432131
Drosophila_melanogaster_SII_lysate,Q07436_ex,1.13182697172192,-30.07627592223,-34.3021103300554,38.8033,0.135799196144515
Drosophila_melanogaster_SII_lysate,Q07886_Dbp45A,1.06649879278867,-29.171139655734,-32.2956720142464,35.2899,0.111613455121993
Drosophila_melanogaster_SII_lysate,Q08473_sqd,1.05113699812666,-30.1313426962804,-35.3349479658231,41.4727,0.126337732916041
Drosophila_melanogaster_SII_lysate,Q08605_Trl,0.972460691404368,-27.2431647126399,-32.3819625153974,38.7581,0.0781382704903992
Drosophila_melanogaster_SII_lysate,Q09024_ImpL2,1.20683030994764,-30.3219006242918,-34.6378990372024,39.2619,0.119441777757443
Drosophila_melanogaster_SII_lysate,Q09332_Ugt,1.1669177559419,-30.6069280089994,-35.4609233458635,40.9359,0.133178595872763
Drosophila_melanogaster_SII_lysate,Q0E8C8_Spn77Ba,1.01878222001625,-29.8968483546078,-35.3649709437879,42.0272,0.108344849523804
Drosophila_melanogaster_SII_lysate,Q0E908_Hil,1.08092011333691,-30.4362249455053,-35.871355099503,42.4029,0.141369947370667
Drosophila_melanogaster_SII_lysate,Q0H6L1_sta,1.08775718122663,-30.3334026207797,-35.2904322724734,40.9677,0.151667862333398
Drosophila_melanogaster_SII_lysate,Q0KHQ5_Tao,1.0299924807018,-29.1282446797981,-33.1821432020998,37.482,0.0434219574022736
Drosophila_melanogaster_SII_lysate,Q0KHU5_LPCAT,1.10986289611656,-29.7092238687109,-33.5457045755729,37.4878,0.076266203055378
Drosophila_melanogaster_SII_lysate,Q0KI28_Muted,1.05820604437619,-29.7913344261431,-34.1664210966015,38.9212,0.136325477983994
Drosophila_melanogaster_SII_lysate,Q0KIC3_CG43427,1.09825081304448,-30.8166911050312,-36.8584071416564,44.5344,0.082452718965359
Drosophila_melanogaster_SII_lysate,Q10714_Ance,1.00082525346735,-29.8951328370067,-36.0298310940795,44.0553,0.105065670604714
Drosophila_melanogaster_SII_lysate,Q11002_CalpA,1.14425018685865,-30.3232669226565,-34.9730606479283,40.1312,0.112916060963078
Drosophila_melanogaster_SII_lysate,Q23976_Irbp,1.34284947006233,-30.9292461687689,-35.5667810091265,40.6562,0.129169441512583
Drosophila_melanogaster_SII_lysate,Q23977_hep,1.02402971499027,-29.6967488566176,-35.2159578194734,42.0039,0.0826764601717134
Drosophila_melanogaster_SII_lysate,Q23978_Myo31DF,1.20416319838147,-30.4465848506264,-35.017843366041,40.0377,0.0810748730246439
Drosophila_melanogaster_SII_lysate,Q23979_Myo61F,1.3085596624348,-30.5499327583776,-34.6479617286741,38.926,0.154685228570961
Drosophila_melanogaster_SII_lysate,Q23983_alphaSnap,1.13380795997736,-30.6123810118131,-35.6864600909659,41.541,0.168658387670003
Drosophila_melanogaster_SII_lysate,Q23985_dx,1.04356396715613,-29.5848708085448,-33.906418104626,38.5914,0.0866415105962392
Drosophila_melanogaster_SII_lysate,Q23997_CG5210,1.1650225409177,-30.6013726905648,-35.4786391583743,40.9936,0.158083922167916
Drosophila_melanogaster_SII_lysate,Q24020_fliI,1.71998590601108,-32.0221089296384,-37.0342313800624,42.6506,0.505392177655006
Drosophila_melanogaster_SII_lysate,Q24046_nrv1,1.14517154323038,-30.4593280844451,-35.2103883598473,40.5251,0.128222138123645
Drosophila_melanogaster_SII_lysate,Q24048_nrv2,1.15414086780333,-30.3922045114685,-34.9841507443929,40.0419,0.122188471933336
Drosophila_melanogaster_SII_lysate,Q24114_dally,1.10722034377331,-30.8534576669485,-38.0585972632949,48.3835,0.0485354677879544
Drosophila_melanogaster_SII_lysate,Q24120_capu,1.13961263904002,-29.8391063276905,-33.7264909594281,37.7353,0.0610317521060193
Drosophila_melanogaster_SII_lysate,Q24133_DnaJ-1,1.15021402819877,-29.9107868124521,-33.8322458864886,37.8868,0.0721113240139813
Drosophila_melanogaster_SII_lysate,Q24134_TH1,1.14522418855474,-29.9907061820534,-34.003632054229,38.1884,0.104861400184843
Drosophila_melanogaster_SII_lysate,Q24143_Hr96,1.10486071384937,-30.0734491908672,-34.6305971727998,39.6571,0.102385627471066
Drosophila_melanogaster_SII_lysate,Q24145_shark,1.09850050736006,-29.3957729561773,-32.7171464299006,35.9598,0.0835507995317797
Drosophila_melanogaster_SII_lysate,Q24151_Stat92E,1.01260140814232,-29.2814544922668,-33.6689488742225,38.4824,0.0811816890356547
Drosophila_melanogaster_SII_lysate,Q24167_sima,1.22252015457311,-31.3745124608807,-37.1379643217506,44.1778,0.106769534444032
Drosophila_melanogaster_SII_lysate,Q24168_Orc2,1.20965031497782,-30.5533355248614,-35.2330609703464,40.4215,0.109001077075962
Drosophila_melanogaster_SII_lysate,Q24169_Orc5,1.04885287831601,-29.2547129407223,-33.0682465190247,37.0019,0.0514901550117507
Drosophila_melanogaster_SII_lysate,Q24179_Slh,1.17342601976834,-29.8918329397007,-33.5627270610579,37.2598,0.113878649475961
Drosophila_melanogaster_SII_lysate,Q24186_RpS5a,1.35367647320349,-32.099878639987,-38.0830261316194,45.4542,0.268344171036638
Drosophila_melanogaster_SII_lysate,Q24192_RhoL,1.20512966846077,-30.357457593073,-34.6367206374431,39.2014,0.108363890519972
Drosophila_melanogaster_SII_lysate,Q24207_bol,1.13496545348275,-30.2973031608648,-34.9254467301407,40.0501,0.108570769202681
Drosophila_melanogaster_SII_lysate,Q24208_eIF-2gamma,1.08337712195238,-29.9124991886399,-34.3382067004694,39.1647,0.104557176420616
Drosophila_melanogaster_SII_lysate,Q24210_CASK,1.13097648811173,-30.4709884784958,-35.2984098708207,40.7405,0.161414674589936
Drosophila_melanogaster_SII_lysate,Q24214_CanB2,0.989173691287862,-29.5125347733605,-35.1341407839242,42.1507,0.0908597660888986
Drosophila_melanogaster_SII_lysate,Q24238_Aph4,1.49507022531122,-31.9641435912085,-37.5368307387085,44.1443,0.175893838567429
Drosophila_melanogaster_SII_lysate,Q24246_sw,1.0756359687482,-29.6795107081722,-33.756737004968,38.0568,0.0996129209359695
Drosophila_melanogaster_SII_lysate,Q24247_mew,1.45046315698053,-31.144950954384,-35.844116028887,41.0166,0.138651429294555
Drosophila_melanogaster_SII_lysate,Q24251_ATPsynD,1.3311492997658,-36.9982347824459,-50.0223067741799,77.8361,0.22683846052773
Drosophila_melanogaster_SII_lysate,Q24276_Cdc37,1.06535535102759,-30.2924608439665,-35.5409754938643,41.7428,0.120500337605084
Drosophila_melanogaster_SII_lysate,Q24297_SmF,1.0714001884988,-32.8019777372599,-43.2904626225165,63.3061,0.0656518170139597
Drosophila_melanogaster_SII_lysate,Q24298_shg,1.0276502147929,-30.1655755399255,-36.3008912142059,44.2806,0.0619205629899893
Drosophila_melanogaster_SII_lysate,Q24306_Diap1,1.07817673564191,-30.2644221922377,-35.6193709849309,42.0212,0.128371349384668
Drosophila_melanogaster_SII_lysate,Q24307_Diap2,1.22781773434199,-30.1888381196578,-34.1446484544275,38.2338,0.0966731571930493
Drosophila_melanogaster_SII_lysate,Q24311_Cul1,1.06130804245305,-29.2801981781437,-32.830676441181,36.389,0.0612111693801663
Drosophila_melanogaster_SII_lysate,Q24317_DNApol-alpha50,1.17434606604827,-29.9192472590181,-33.552393903982,37.1956,0.148369300278869
Drosophila_melanogaster_SII_lysate,Q24318_Dp,1.11663462067157,-30.7221514247879,-36.5144644527253,43.6994,0.0676114713009486
Drosophila_melanogaster_SII_lysate,Q24319_Ost48,1.19559425292839,-30.0591533303434,-33.8536907636951,37.717,0.140950216878612
Drosophila_melanogaster_SII_lysate,Q24322_Sema-1a,1.31843233164762,-31.2880403841619,-36.4338511066777,42.347,0.178794749756819
Drosophila_melanogaster_SII_lysate,Q24323_Sema2a,1.23773441243988,-31.0876457307653,-36.2292246432032,42.1548,0.16119949375273
Drosophila_melanogaster_SII_lysate,Q24325_Taf2,1.19620161134551,-30.435183360325,-34.7854929052553,39.4551,0.143322198256211
Drosophila_melanogaster_SII_lysate,Q24338_esc,0.98209407899601,-29.54903677107,-34.7317695615986,40.8974,0.132131750341185
Drosophila_melanogaster_SII_lysate,Q24368_Iswi,1.10634436640261,-29.4014714741149,-32.7564167775854,36.0435,0.043040666191797
Drosophila_melanogaster_SII_lysate,Q24372_Lac,1.1199262753673,-30.1590266647109,-34.5863822941982,39.3971,0.114983158148252
Drosophila_melanogaster_SII_lysate,Q24407_ATPsynCf6,1.20438796986162,-39.0030022499116,-58.3103167630349,130.6032,0.125626421633686
Drosophila_melanogaster_SII_lysate,Q24439_ATPsynO,1.2937764593339,-32.225511473133,-38.5793809517174,46.6808,0.315864546683279
Drosophila_melanogaster_SII_lysate,Q24451_alpha-Man-II,1.18377327433373,-31.0159304240507,-36.5189037941782,43.1079,0.108250068822661
Drosophila_melanogaster_SII_lysate,Q24472_Rbf,1.02871308200168,-29.4265610723272,-33.8188749397635,38.6289,0.0808192737855456
Drosophila_melanogaster_SII_lysate,Q24478_Cp190,1.09535171219778,-30.4547901587821,-35.7168375143049,41.9252,0.114806599557078
Drosophila_melanogaster_SII_lysate,Q24492_RpA-70,1.16359486354598,-30.1870504952007,-34.4422867763032,38.9814,0.116368244016971
Drosophila_melanogaster_SII_lysate,Q24509_Syx5,1.17085828223065,-30.1695357249552,-34.3596306369307,38.7999,0.119047013911457
Drosophila_melanogaster_SII_lysate,Q24523_bun,1.12713342720409,-30.9654012718357,-36.9494362140026,44.4845,0.0930521890327792
Drosophila_melanogaster_SII_lysate,Q24524_sn,1.09206677196705,-30.2781853517831,-35.4425668465329,41.4929,0.091024431326252
Drosophila_melanogaster_SII_lysate,Q24535_bs,1.1061792418814,-30.3612837751291,-35.3454391008089,41.0673,0.13747270705838
Drosophila_melanogaster_SII_lysate,Q24537_Dsp1,1.16825554833658,-30.302635827235,-34.7669166214217,39.6258,0.112781671591508
Drosophila_melanogaster_SII_lysate,Q24558_tos,1.00801656714599,-28.9155530655422,-33.6768759885094,39.1516,0.0388426533773512
Drosophila_melanogaster_SII_lysate,Q24560_betaTub56D,1.05236386598802,-29.8659758056223,-34.9236806962612,40.8262,0.0683673914795674
Drosophila_melanogaster_SII_lysate,Q24562_U2af50,1.35759985124112,-31.1191485154291,-35.8426400943812,41.0568,0.224642465832607
Drosophila_melanogaster_SII_lysate,Q24564_Mer,1.22727820577566,-30.5304810986049,-34.8460992359742,39.4553,0.227614309892224
Drosophila_melanogaster_SII_lysate,Q24572_Caf1,1.14548621092102,-31.0480328219087,-36.755286709521,43.7292,0.157695038345634
Drosophila_melanogaster_SII_lysate,Q24574_Ubp64E,1.11718641996681,-29.8827233440907,-33.9208215231676,38.1495,0.0990283581344
Drosophila_melanogaster_SII_lysate,Q24592_hop,0.977236878818161,-28.6851307928129,-35.1043174704994,44.018,0.10189826529666
Drosophila_melanogaster_SII_lysate,Q24595_Xpc,1.12112526275594,-31.2600879715622,-38.3372372610859,48.2477,0.0924470778974946
Drosophila_melanogaster_SII_lysate,Q26365_sesB,1.02759017988568,-28.8975043051183,-32.1931753060317,35.4216,0.0547816233398984
Drosophila_melanogaster_SII_lysate,Q26454_dpa,1.180149374221,-29.776600439586,-33.2683480180979,36.7239,0.0740465072942907
Drosophila_melanogaster_SII_lysate,Q27237_l(2)tid,1.09618513207555,-29.8858463008028,-34.2464518511926,38.9713,0.0766549959396903
Drosophila_melanogaster_SII_lysate,Q27268_Hel25E,1.03537983026884,-29.0361330994092,-32.6073881281346,36.2063,0.0345761381644485
Drosophila_melanogaster_SII_lysate,Q27272_e(y)1,1.18046285132328,-31.099577189331,-36.7284497445206,43.5451,0.116445688841557
Drosophila_melanogaster_SII_lysate,Q27294_caz,0.975801518902114,-28.0216191028982,-34.5052200944558,43.7318,0.0732668315758293
Drosophila_melanogaster_SII_lysate,Q27331_Vha68-2,1.18169598140177,-30.906014748752,-36.2708953668179,42.6167,0.0957708215372955
Drosophila_melanogaster_SII_lysate,Q27333_l(2)not,1.1938226291,-29.9551618011028,-33.7007536711695,37.4999,0.0698825337723522
Drosophila_melanogaster_SII_lysate,Q27367_crq,1.37735417506189,-31.0920774474097,-36.1471926551165,41.9216,0.0568842569344653
Drosophila_melanogaster_SII_lysate,Q27368_E2f1,1.04831506047373,-30.5676131899807,-37.6287528887989,47.6649,0.0649152829380252
Drosophila_melanogaster_SII_lysate,Q27415_Nlp,0.999046114092635,-30.2759353292631,-37.2183439924495,47.0318,0.0934579944890409
Drosophila_melanogaster_SII_lysate,Q27580_Ahcy13,1.23777421062134,-31.2227929916499,-36.8189576796706,43.5581,0.136354089232123
Drosophila_melanogaster_SII_lysate,Q27589_Cyp4d2,1.19592353128326,-31.358091476723,-37.0703307672174,44.0136,0.208886587030034
Drosophila_melanogaster_SII_lysate,Q27597_Cpr,1.20170472689301,-30.4849355662072,-34.9226311437398,39.7259,0.136734223723416
Drosophila_melanogaster_SII_lysate,Q27601_Prat,1.08056771465197,-30.2715505652252,-42.4287181981305,73.545,0.151538329672043
Drosophila_melanogaster_SII_lysate,Q27606_Cyp4e2,1.0569731718717,-29.897087258002,-34.6414716163356,39.9944,0.118546601589433
Drosophila_melanogaster_SII_lysate,Q27607_tam,1.24644898473998,-29.9597736995339,-33.3636785222402,36.6936,0.162348382658235
Drosophila_melanogaster_SII_lysate,Q27638_Zw,1.13771686059218,-29.3853190974385,-32.447686386011,35.3555,0.049105545304113
Drosophila_melanogaster_SII_lysate,Q27869_Pcmt,1.08679822326419,-29.8924500581337,-34.2521797300302,38.9752,0.119936413788525
Drosophila_melanogaster_SII_lysate,Q27884_PpV,1.03552327470062,-29.2188557266407,-35.2507798795436,43.173,0.0966228602670776
Drosophila_melanogaster_SII_lysate,Q27889_Pp2B-14D,1.02677213776662,-30.4566293786854,-36.7521773047968,45.0277,0.101974269607307
Drosophila_melanogaster_SII_lysate,Q290J8_GA19757,1.11461259774098,-31.083369611484,-36.9898613163153,44.3511,0.181649774663262
Drosophila_melanogaster_SII_lysate,Q32KD2_egg,1.16055362255471,-29.9893912056988,-33.9565125189899,38.0736,0.0956119823903607
Drosophila_melanogaster_SII_lysate,Q45VV3_yki,1.05090152741074,-30.285766864274,-36.3414062365401,44.1314,0.0785886199470111
Drosophila_melanogaster_SII_lysate,Q4V6M7_UFSP1,1.10298196461374,-30.1069970573785,-34.5549260533966,39.4024,0.152170811233699
Drosophila_melanogaster_SII_lysate,Q4Z8K6_RanBPM,1.22611495663369,-30.9590050729915,-35.8731126182465,41.4183,0.228381113362644
Drosophila_melanogaster_SII_lysate,Q59E36_CoRest,1.18023981102227,-30.9652371551666,-36.3834643854193,42.8208,0.117853547021603
Drosophila_melanogaster_SII_lysate,Q5BI42_CG16868,NaN,NaN,NaN,NaN,NaN
Drosophila_melanogaster_SII_lysate,Q5LJP9_CG17486,1.11806222431703,-29.9234284151804,-34.0923592993964,38.5163,0.106369762250239
Drosophila_melanogaster_SII_lysate,Q5LJZ2_Set1,1.0509096766334,-29.5929197595339,-34.1135306193669,39.1191,0.053326700910487
Drosophila_melanogaster_SII_lysate,Q64727_Vcl,1.18563843418425,-30.5099824521596,-35.1253460489055,40.2119,0.142881384954275
Drosophila_melanogaster_SII_lysate,Q6AWG9_CG5098,0.995820496594889,-28.9075016112554,-35.0913549398407,43.4102,0.0608851543128422
Drosophila_melanogaster_SII_lysate,Q6AWN0_Adi1,1.03795329761423,-30.2693336390941,-36.1061119875716,43.4459,0.109085054937034
Drosophila_melanogaster_SII_lysate,Q6IDD9_Ect4,1.06839963500848,-30.116440406018,-35.5343368634622,42.0727,0.0437891861314732
Drosophila_melanogaster_SII_lysate,Q6J5K9_armi,1.12706436414794,-30.0447886829491,-34.3760069010825,39.0431,0.0787430264117384
Drosophila_melanogaster_SII_lysate,Q6NLL1_CG11141,1.08675852138327,-30.2885126984503,-35.2831428060098,41.0305,0.139363145358512
Drosophila_melanogaster_SII_lysate,Q6NN40_Ntmt,1.17686368856682,-30.1976016093969,-34.4458359339229,38.9734,0.12515176634835
Drosophila_melanogaster_SII_lysate,Q6NN85_ssh,1.12560991258516,-30.5973065906764,-36.0017448528597,42.4565,0.0853693909222616
Drosophila_melanogaster_SII_lysate,Q6NNF2_Pde8,1.2886496651865,-30.6407267130297,-34.9491625279204,39.5399,0.172382154151256
Drosophila_melanogaster_SII_lysate,Q6NP60_olf413,1.08238371046921,-29.8419741723383,-34.0259759272548,38.4784,0.118604120471259
Drosophila_melanogaster_SII_lysate,Q6WV16_pgant6,0.969404434659557,-28.3243098485121,-32.1197025924263,36.08,0.091651892311522
Drosophila_melanogaster_SII_lysate,Q6WV17_pgant5,1.26373904678547,-30.2897572347873,-34.1781397969064,38.1639,0.134167218809438
Drosophila_melanogaster_SII_lysate,Q6WV20_GalNAc-T1,1.14010875292635,-30.1068572951945,-34.3665355647237,38.9179,0.119985503289356
Drosophila_melanogaster_SII_lysate,Q6XHX5_RpS11,1.17331418320482,-30.143120661657,-34.2180950777603,38.4862,0.149868221335065
Drosophila_melanogaster_SII_lysate,Q6XI08_RpS14a,1.08624105548382,-30.3756350804349,-35.7990352034929,42.3159,0.0817111682189371
Drosophila_melanogaster_SII_lysate,Q6XI71_awd,1.08263819564182,-30.959966000021,-37.6842356962627,46.8256,0.0714131095683345
Drosophila_melanogaster_SII_lysate,Q6XIM7_RpL38,1.16819526992811,-30.4466327493241,-35.1044556954756,40.2656,0.0996231968608515
Drosophila_melanogaster_SII_lysate,Q6XIM8_RpS15Aa,1.3526557912539,-31.6224430110698,-37.1377055231607,43.6785,0.184372695362294
Drosophila_melanogaster_SII_lysate,Q6XIR2_RpS21,1.14390196653675,-34.0792296155029,-44.75376278143,64.6746,0.153633803314146
Drosophila_melanogaster_SII_lysate,Q6YKA8_drk,1.02691351670952,-29.9283075245754,-35.4544934663286,42.225,0.116135372047705
Drosophila_melanogaster_SII_lysate,Q709R6_bocks,1.03510368283128,-30.4665937819871,-37.1466754629114,46.2886,0.0691144850198815
Drosophila_melanogaster_SII_lysate,Q70PP2_nonC,1.31477380166899,-30.1348403355794,-33.6237886504218,37.0603,0.158232906428917
Drosophila_melanogaster_SII_lysate,Q70PR8_PGRP-SD,1.09141634720326,-30.8440789499315,-36.7211723814813,44.058,0.135343669009881
Drosophila_melanogaster_SII_lysate,Q70PY2_PGRP-SB1,0.997857614038665,-29.9094529909019,-35.4938359002248,42.3807,0.128540361557284
Drosophila_melanogaster_SII_lysate,Q76FF5_His4,1.0886819412882,-29.9237226897899,-34.570961980991,39.7584,0.0771768553302501
Drosophila_melanogaster_SII_lysate,Q7JNS1_Tpi,1.09775524533422,-30.5754834805731,-35.9567475117685,42.3709,0.147246931712829
Drosophila_melanogaster_SII_lysate,Q7JQ32_Gyc76C,1.17802299946373,-31.4480515914527,-37.6611347714222,45.5931,0.109952294451155
Drosophila_melanogaster_SII_lysate,Q7JQW6_Las,1.1442142544137,-30.2197170259733,-34.8683534623406,40.0331,0.0597675888618448
Drosophila_melanogaster_SII_lysate,Q7JR71_Sod3,1.12434019042148,-31.0953157350888,-37.4614164920681,45.7769,0.10149641082398
Drosophila_melanogaster_SII_lysate,Q7JRE4_MAN1,1.11114182172006,-30.947713551335,-36.8675221390642,44.2751,0.123519267543605
Drosophila_melanogaster_SII_lysate,Q7JUR6_CG18812,1.10571727946706,-29.9364420720031,-34.1719891006947,38.6975,0.113422512374487
Drosophila_melanogaster_SII_lysate,Q7JUY7_ced-6,1.08909087797399,-29.7769285280589,-33.9751229325153,38.4537,0.0816448348874361
Drosophila_melanogaster_SII_lysate,Q7JW12_CG11007,1.30222050672039,-30.3190889146982,-34.1313429390158,38.0066,0.15195254348489
Drosophila_melanogaster_SII_lysate,Q7JW27_wash,1.06273527750357,-30.4967299412319,-36.647706312583,44.6046,0.0716454527756769
Drosophila_melanogaster_SII_lysate,Q7JWR9_CG8635,1.04419741795519,-30.6308086023333,-37.3575615575719,46.5736,0.0630987382080183
Drosophila_melanogaster_SII_lysate,Q7JXF5_Nup62,1.06497845824098,-30.6642697916395,-36.8705575147748,44.917,0.0923878934106285
Drosophila_melanogaster_SII_lysate,Q7JXF7_sel,1.15607323288733,-31.441904732119,-37.8332104179434,46.1428,0.109713729553164
Drosophila_melanogaster_SII_lysate,Q7JZB4_CG1129,1.12143197725767,-30.2951824146612,-35.0357760071747,40.3472,0.135516266401095
Drosophila_melanogaster_SII_lysate,Q7K0D8_Nup50,1.08105801442812,-30.028108016742,-34.7591616188276,40.0779,0.0823041789036003
Drosophila_melanogaster_SII_lysate,Q7K0E3_Mob4,1.16171821146724,-31.6557028332329,-38.1422798192586,46.62,0.161896461139603
Drosophila_melanogaster_SII_lysate,Q7K175_Hen1,1.15805400064698,-30.0547674900738,-34.1045376833771,38.3403,0.129770843222155
Drosophila_melanogaster_SII_lysate,Q7K1V5_jagn,1.23948868609783,-30.2563295996258,-34.2667060147211,38.4322,0.101443756976684
Drosophila_melanogaster_SII_lysate,Q7K1Y4_Ciao1,1.14207126861559,-30.6968357720068,-35.8103036259057,41.7258,0.168345189895546
Drosophila_melanogaster_SII_lysate,Q7K237_C1GalTA,NaN,NaN,NaN,NaN,NaN
Drosophila_melanogaster_SII_lysate,Q7K2B0_CG7137,1.04712951833105,-29.0407875194314,-32.3873752388643,35.678,0.0648230908215574
Drosophila_melanogaster_SII_lysate,Q7K2D2_DCTN2-p50,1.1250851007354,-33.3512159285237,-43.7385063197019,63.0063,0.128748148046517
Drosophila_melanogaster_SII_lysate,Q7K2G1_Rpn13,1.26625090814255,-31.3637994092783,-36.7849422293703,43.1823,0.167751077228788
Drosophila_melanogaster_SII_lysate,Q7K3B9_CG7544,0.949855752735126,-28.1803858663937,-32.8826455251129,38.3273,0.128852548888141
Drosophila_melanogaster_SII_lysate,Q7K3D8_DMAP1,1.3663855217559,-30.5513309786367,-34.5886213870648,38.7768,0.113038664870636
Drosophila_melanogaster_SII_lysate,Q7K3L1_mars,1.10890321593439,-29.9930837326109,-34.4406203274631,39.296,0.0682776248212632
Drosophila_melanogaster_SII_lysate,Q7K480_bin3,1.1168986464686,-30.3617493435093,-35.6251521101825,41.8464,0.0925609408083788
Drosophila_melanogaster_SII_lysate,Q7K486_CG5721,0.981413915853956,-29.2523761459536,-34.2693397655836,40.1646,0.10802455967141
Drosophila_melanogaster_SII_lysate,Q7K4B3_Elp2,1.11846437816352,-29.9879789653014,-34.3495883256881,39.0686,0.0677200080127518
Drosophila_melanogaster_SII_lysate,Q7K4B4_dgt5,1.32164048693481,-29.9976482418389,-33.2967928314774,36.4872,0.1002685530201
Drosophila_melanogaster_SII_lysate,Q7K4H4_CG2982,1.17169560276067,-31.0569341570201,-36.6719495660155,43.4675,0.11805942782197
Drosophila_melanogaster_SII_lysate,Q7K4M4_tef,1.0109029280545,-29.1787316974503,-33.8426437110953,39.124,0.0464575266588413
Drosophila_melanogaster_SII_lysate,Q7K4Q5_CG10417,1.02633825117234,-29.7169490370667,-35.2500871314528,42.0625,0.0659830841595045
Drosophila_melanogaster_SII_lysate,Q7K4W1_CG6550,1.08960110568306,-30.026144331268,-34.6560933481048,39.8061,0.0865403758896264
Drosophila_melanogaster_SII_lysate,Q7K556_Ttd14,1.04190860287736,-29.0627464712674,-32.4882472802226,35.8847,0.0507253029306858
Drosophila_melanogaster_SII_lysate,Q7KHA1_Pgm,1.03302692898838,-30.2826474032397,-36.4544856989096,44.4925,0.0811172593981959
Drosophila_melanogaster_SII_lysate,Q7KKH3_Mys45A,1.07657591830078,-29.8170085787853,-34.2688032722603,39.1446,0.0704955006537765
Drosophila_melanogaster_SII_lysate,Q7KLV9_Rpn6,1.07929108120969,-29.3498842040303,-32.8362976645373,36.3032,0.0541706726558517
Drosophila_melanogaster_SII_lysate,Q7KML2_CG5009,1.18775009737065,-31.8730538723458,-39.1652373883676,49.456,0.0457658731601381
Drosophila_melanogaster_SII_lysate,Q7KN62_TER94,1.10754646999121,-28.9639033029811,-38.1810697531035,55.679,0.219472077669493
Drosophila_melanogaster_SII_lysate,Q7KN79_CG7686,1.01094461548227,-29.8017509393174,-36.4201012322336,45.5601,0.036459277367831
Drosophila_melanogaster_SII_lysate,Q7KN90_CysRS,1.15766552500108,-30.8266698688968,-36.0030242232442,42.0167,0.172526113486387
Drosophila_melanogaster_SII_lysate,Q7KNF2_Pabp2,1.16125559779593,-30.4486556692708,-35.1081536198304,40.2719,0.122340709330612
Drosophila_melanogaster_SII_lysate,Q7KQM6_CG11148,1.07930446153897,-29.8435355846574,-34.3365568780075,39.277,0.0636140902490453
Drosophila_melanogaster_SII_lysate,Q7KQZ4_lola,1.11462954590614,-22.8151912681088,-30.7497377257721,47.4421,0.0944146925977391
