dataset,protein_id,beta_param_1,beta_param_2,beta_param_3,melt_point,t_opt,rmse,fn_th
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5H5_fapR,1.04633981868554,-57.4536120380378,-68.3724478897164,81.9817,57.4536120380378,0.0638512536411971,0.46936468356424
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5H6_coaD,166.303844243532,-9.40637421160941,-11.3181196958454,NaN,NaN,0.192278030313394,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5I0_GT50_02620,1.25035193534233,-57.5485557384149,-62.0286124388609,65.9404,57.5485557384149,0.160787006118897,0.0594483788480426
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5I7_GT50_03185,1.15876521320289,-66.3140728108933,-86.7682340482603,124.3232,66.3140728108933,0.113252505220352,0.991508035458411
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5J1_GT50_03210,28.0898193021725,-5.22062316027198,-6.88030669737139,NaN,NaN,0.221479841313422,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5J2_GT50_03205,1.0439188820303,-65.5929808208148,-85.2178293204238,120.139,65.5929808208148,0.160683190443934,0.873092793627879
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5J7_GT50_03235,1.10318739156519,-57.4489804554102,-62.4392532092507,66.9235,57.4489804554102,0.164540543942219,0.0791251442983757
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5J8_GT50_02700,1.1886750170446,-58.1771579163904,-64.8874187147032,71.4877,58.1771579163904,0.104770118434614,0.221901013754123
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5K6_GT50_03280,1.15086787597455,-58.1643402596039,-63.7518847067413,68.9219,58.1643402596039,0.233452826098864,0.128690250208969
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5L1_GT50_03220,1.23004333910542,-58.6469291006698,-64.6472571530952,70.3105,58.6469291006698,0.24294570116121,0.176344342210377
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5L4_glpK,1.40492039490627,-57.8284677704268,-62.147319498156,65.8805,57.8284677704268,0.204010822913968,0.0589734032993609
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5L5_GT50_03245,1.02694987163245,-51.4383558621955,-82.2472499994768,277.4624,51.4383558621955,0.10667771256773,0.927616733638553
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5L6_GT50_03340,1.44608732678353,-60.5426655290189,-68.1671254851141,75.9225,60.5426655290189,0.317622817201552,0.411282614974683
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5L7_GT50_03345,1.26601475887743,-59.5640784570477,-66.7887445889118,74.0302,59.5640784570477,0.232578474606046,0.305072420449507
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5L8_rnj,1.36231992689297,-58.6018851135475,-64.1967314099907,69.3638,58.6018851135475,0.107141382267037,0.15844379239731
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5M1_GT50_03375,1.12837523693876,-57.6332419137664,-63.6899075384218,69.4569,57.6332419137664,0.0323476476741057,0.154362043627798
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5M7_GT50_03330,1.31328241962999,-61.812929731892,-72.8751715930374,86.1855,61.812929731892,0.107403336926156,0.685742635365002
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5N3_GT50_03455,2.41793730527294,-1.21644047165104,-2.12233410162061,NaN,NaN,0.112428400982306,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5N5_GT50_03385,879.929179284907,-1.53475519254934,-1.99665377037724,NaN,NaN,0.224896221422752,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5P6_lexA,0.989883989861755,-60.2650081575762,-79.3692793143813,115.485,60.2650081575762,0.0558599271652652,0.767672942052827
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5P9_GT50_03465,0.939024114946316,-58.2642794010898,-83.2379872880227,154.1596,58.2642794010898,0.153649149973888,0.805580210284348
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Q1_GT50_02930,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Q4_GT50_03490,1.17963654273138,-57.5559426934691,-62.7266766693091,67.4173,57.5559426934691,0.0704135264646132,0.0970053747316977
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Q6_GT50_02955,1.0462858599189,-57.4907439067031,-63.6534091167253,69.5606,57.4907439067031,0.127853570091751,0.14890542894434
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Q9_GT50_03515,1.25397954521597,-56.6263865684331,-59.6186743966884,NaN,NaN,0.0651849695099943,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5R0_GT50_03600,1.17936708076327,-0.848005106994788,-1.61950541364767,NaN,NaN,0.194860583558619,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5R2_miaA,1.29028929731519,-59.0785019581383,-66.0611346516238,72.9917,59.0785019581383,0.152152980374108,0.280030100700142
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5R9_GT50_03565,1.16637091796379,-57.8078214867808,-64.6514446469109,71.4482,57.8078214867808,0.0905795635828677,0.223456088985728
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5S2_GT50_03655,0.966146322045839,-60.4944025650547,-72.845853142843,88.9509,60.4944025650547,0.240774635546438,0.545040161188955
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5S5_rsmH,1.02052130105151,-55.9633412303548,-62.0902377903466,68.0059,55.9633412303548,0.0459954887273606,0.128737687810963
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5S6_GT50_03675,1.13361110894803,-60.9977219872739,-76.9571832936775,102.0213,60.9977219872739,0.0939114543146109,0.798571464179558
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5S9_rny,244.864123445836,-2.60649961301608,-3.40210973243821,NaN,NaN,0.189599471049561,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5T0_GT50_03085,1.30497481981041,-11.5968744945889,-92.6968470513956,NaN,NaN,0.590986399085778,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5T2_rpmG,1.03683401446947,-66.0481891658902,-90.8052158922584,148.1897,66.0481891658902,0.0743157435559562,0.933888400016425
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5T6_cinA,1.24109917700937,-58.042222005206,-63.5224982051162,68.5669,58.042222005206,0.0758486873435835,0.129234173401682
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5U1_fabG,405.806257292472,-2.36812764959059,-3.06774525547469,NaN,NaN,0.200255340039956,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5U3_nfo,1.15113141796517,-59.6514445846333,-67.9988491029679,76.8742,59.6514445846333,0.163454991693755,0.369908766371135
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5U4_GT50_03785,1.04317021694213,-60.7790314831024,-76.3206760032348,100.2584,60.7790314831024,0.0666964422381439,0.718914760675644
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5U7_ispG,1.24756183082714,-48.4959382020727,-55.0865262957012,62.005,48.4959382020727,0.0301305898722455,0.131289040356136
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5U8_GT50_02090,34.5125769824394,-8.76912060325362,-10.9720049074049,NaN,NaN,0.258829300620615,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5U9_dnaG,1.0561041100802,-56.6868226470679,-62.1911860335201,67.3011,56.6868226470679,0.0695353517435941,0.100058054781348
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5V1_GT50_03815,57.4977165490186,-5.10785133851472,-6.59237447300606,NaN,NaN,0.250647505876848,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5V4_GT50_03840,0.284965853490691,-0.15132872999032,-0.36020743685734,NaN,NaN,0.296175509162011,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5V8_GT50_03870,1.00601140425989,-56.309385914193,-64.3277849064123,72.92,56.309385914193,0.0705229416557639,0.255501325579925
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5V9_GT50_03250,1.07991761318117,-61.8437944803869,-79.089255003671,107.7576,61.8437944803869,0.0582512381119813,0.808712492885125
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5W4_pnp,1.1739597511435,-59.4239605587357,-66.5999642762738,73.7805,59.4239605587357,0.256108610727689,0.276489207997906
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5W6_deoC,0.984169845484168,-58.4383253312078,-77.8700027939476,116.6231,58.4383253312078,0.091832864743167,0.754903424736211
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5W8_GT50_03310,90.606271868466,-5.07396267539644,-6.5126104387244,NaN,NaN,0.152693922493148,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5X0_dnaJ,0.942716113720876,-54.7919549239761,-61.7156062513104,68.7676,54.7919549239761,0.0991177902767899,0.156539539879749
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5X1_dnaK,0.965360627074917,-60.9269654894004,-79.9329782999691,115.2476,60.9269654894004,0.137356014016722,0.752480089532708
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5X3_GT50_03335,0.590469380621335,-0.288550313286418,-0.653393422192002,NaN,NaN,0.384909199130306,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5X4_lepA,1.14672898798513,-57.2427195081759,-61.7142115188038,65.6218,57.2427195081759,0.135136168294476,0.052386150694207
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5X7_GT50_03885,0.973513686058708,-36.6052592893012,-142.483316585871,NaN,NaN,0.145670247726616,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Y3_dapH,1.11224559993825,-58.105895967099,-64.3546459827016,70.3509,58.105895967099,0.179602597579496,0.171651280995853
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Y7_rpsB,1.06599702068605,-56.8860200049467,-62.677679572834,68.1353,56.8860200049467,0.0554517787781061,0.120816568203004
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Y9_GT50_04030,1.02313799663882,-60.5701602694301,-73.0754626684835,89.5008,60.5701602694301,0.12812915272494,0.585464786504358
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Z1_aroE,1.44329507073897,-58.1049184130063,-62.8742279186437,67.0952,58.1049184130063,0.10090058183847,0.093057445333059
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Z3_psd,86.718193360705,-3.81533554131003,-4.9689445798327,NaN,NaN,0.23588449903896,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Z5_GT50_03470,1.01577249615439,-56.0592053514545,-61.1212240464699,65.7199,56.0592053514545,0.0476318363644762,0.0679254430621228
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H5Z9_GT50_03990,39.8460594177021,-0.0886482665017579,-0.142854735154469,NaN,NaN,0.306237924994062,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H600_GT50_03495,1.17299547257918,-57.9452107346993,-63.5101497934383,68.6588,57.9452107346993,0.133627871713641,0.127248727310211
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H602_GT50_04125,1.02768142671126,-52.1159582654349,-62.0823867941309,74.5517,52.1159582654349,0.0472510393718993,0.342255839421254
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H603_GT50_04020,0.18209297982547,-0.285005122619297,-0.799839528385374,NaN,NaN,0.13199082366143,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H606_mtnN,1.17364264173499,-58.3799203040028,-64.4884661284755,70.2964,58.3799203040028,0.226042157845579,0.17347414407084
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H611_greA,0.917767594332081,-58.8777575028737,-187.387542556256,NaN,NaN,0.148125806188062,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H612_GT50_04180,1.35183644921414,-57.424714962383,-61.4130759453348,64.8034,57.424714962383,0.0670360041676883,0.0377603356313757
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H619_GT50_03595,1.24934571176069,-58.1716436578608,-63.5881179009972,68.5531,58.1716436578608,0.157389680428188,0.126621001106161
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H620_GT50_02420,1.20823039522497,-61.3500203297232,-73.4050097336564,88.7425,61.3500203297232,0.128849484676328,0.680866768514088
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H622_alaS,1.00274300500949,-56.7507560224376,-61.8985140405301,66.5812,56.7507560224376,0.136369102833938,0.0756980094382143
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H623_GT50_04140,0.894726979243357,-18.740754784694,-114.471640324821,NaN,NaN,0.129797158495307,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H626_hslU,1.13239100216056,-56.7961559635197,-61.1013681420181,64.836,56.7961559635197,0.0571111522805786,0.0418807217543851
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H628_GT50_04245,1.07838798023197,-57.9429325061243,-64.3201657139663,70.4888,57.9429325061243,0.145209574731972,0.173889269470778
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H634_GT50_02470,1.18577471098544,-59.1693292393284,-66.4086474530248,73.6891,59.1693292393284,0.215725208498039,0.280473491949065
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H638_aspS,1.32691686717317,-57.730027126267,-62.1252359159945,65.942,57.730027126267,0.16959749717699,0.0593718396494582
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H640_secD,55.5558542592902,-3.21934858959381,-4.32029804193696,NaN,NaN,0.254068472864277,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H642_GT50_04255,1.27285344780794,-58.2812398533562,-63.8815889685094,69.0639,58.2812398533562,0.0942959424039096,0.144698687247035
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H643_GT50_04325,1088.39963433574,-1.73718055196035,-2.23760318780529,NaN,NaN,0.193380105298199,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H646_tgt,1.17200264980935,-57.8606181528742,-63.4861081722927,68.7105,57.8606181528742,0.074278135235127,0.130659225255771
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H648_GT50_04350,0.974943461864197,-56.6583457460683,-65.2856692536473,74.8237,56.6583457460683,0.0858448138230913,0.291122178152221
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H649_ispH,0.996761497236757,-65.0692846232783,-98.7418701859451,238.3899,65.0692846232783,0.0493704736759859,0.946811938168628
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H650_queA,1.58882467855615,-59.2681928249101,-65.3391371217641,71.0712,59.2681928249101,0.218932319866601,0.246313609852421
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H651_GT50_04305,1.3901798215875,-60.8934118587117,-69.2464124389839,78.0504,60.8934118587117,0.292686021952152,0.474924318217285
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H653_sigA,1.26877075221561,-59.9684594484071,-68.267261442306,77.0477,59.9684594484071,0.128062337076471,0.409706795191322
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H654_GT50_04400,1.05353488568697,-63.6395397391396,-85.4313225034348,130.421,63.6395397391396,0.0433711882389653,0.895974695347648
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H655_GT50_04335,1.23141240732231,-57.9703064710837,-63.7901830130958,69.2497,57.9703064710837,0.0909508456058839,0.153606942608316
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H656_GT50_04420,1.13953654861313,-32.669050805524,-47.7256118137716,96.4248,32.669050805524,0.105099630827687,0.640502360074513
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H657_ftsY,1.16769359606619,-59.1847665582762,-66.1323372332865,73.0105,59.1847665582762,0.297865824437806,0.25214453858572
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H658_era,1.18402701326519,-57.7170408377853,-62.826184360332,67.4416,57.7170408377853,0.141365108154588,0.0946869981726084
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H660_GT50_04445,1.1875446296574,-59.2351183847667,-66.8510724122711,74.6627,59.2351183847667,0.120352598359756,0.313733149440094
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H662_GT50_03865,0.97772290980949,-55.4952529270981,-61.4715102970675,67.209,55.4952529270981,0.107762780790479,0.11075578113811
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H663_GT50_02585,1.38372154409164,-58.1484799291519,-63.0341258892327,67.3848,58.1484799291519,0.191933135823679,0.0980172641792929
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H666_ruvB,301.791174472737,-12.0409412820691,-14.0637896920127,NaN,NaN,0.170107780573055,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H667_rpsU,1.01696984936826,-60.7498116204014,-75.4891680517557,97.2428,60.7498116204014,0.111902966729604,0.673818126855994
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H671_prmA,1.50688366427395,-58.7450933148702,-64.1894341272655,69.1731,58.7450933148702,0.182201739239938,0.162906111151851
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H673_GT50_04500,1.02915330457478,-56.7909231622333,-64.6485588182007,72.9616,56.7909231622333,0.0602367844172789,0.256137697141746
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H675_GT50_04525,1.20354466986309,-57.2543576165775,-61.6266533812853,65.4263,57.2543576165775,0.0556280306447202,0.0500375452545379
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H676_nadE,1.11850863480984,-56.8075681125576,-61.0409239229034,64.6983,56.8075681125576,0.0466312088772672,0.0384009904458325
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H677_GT50_04530,28.3606138370455,-3.83637420215109,-5.18935074064775,NaN,NaN,0.247630970752429,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H682_GT50_04555,1.46876120108356,-43.9226375728722,-51.6000091441813,60.716,43.9226375728722,0.0637480172983896,0.213479121680185
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H684_GT50_04460,1.13479077451131,-57.2731467750967,-62.2682947364403,66.762,57.2731467750967,0.0753652312977806,0.0803893374479264
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H685_rpoZ,1.0467677709998,-12.3058984405132,-96.8826874965545,NaN,NaN,0.403020850438342,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H690_GT50_04600,0.924486329348804,-11.0435079520018,-89.97323024763,NaN,NaN,0.252528133698551,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H692_GT50_04605,0.989023547459911,-56.4430581091506,-65.3691405127318,75.4228,56.4430581091506,0.0636030705379548,0.31191007952921
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H695_GT50_04625,0.961258676985072,-56.5684169345239,-63.0890901291653,69.5015,56.5684169345239,0.112853318698185,0.15060894757378
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H697_GT50_04630,1.29128663026142,-58.9693889152211,-65.361569195916,71.5122,58.9693889152211,0.172759718989885,0.224557303381769
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H698_GT50_04075,1.08902234658607,-58.8633709205237,-67.0880825478241,75.8271,58.8633709205237,0.123768801746608,0.328045301520421
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H699_maf,31.539615569904,-4.05106337484574,-5.47279992928639,NaN,NaN,0.248604125805536,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6A0_GT50_04655,1.12841292528177,-61.7070844172863,-76.0974674563916,96.6972,61.7070844172863,0.0501891892038808,0.748414182383629
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6A2_hemL,1.35844813185621,-59.150814094677,-65.399703445211,71.3602,59.150814094677,0.268594446697292,0.225553434795484
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6A3_GT50_04120,1.0240343045199,-54.9457201626317,-64.3151607299828,75.2905,54.9457201626317,0.04246284602393,0.333542306418017
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6A9_GT50_04590,143.683933849995,-4.1031797650556,-5.2751665773922,NaN,NaN,0.186121472329488,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6B0_lon,1.04224591255296,-56.8909560201735,-61.5932690726619,65.7625,56.8909560201735,0.164880630289794,0.0564934013810476
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6B5_GT50_04200,1.10770784126599,-60.201672268534,-71.7030728775816,86.0843,60.201672268534,0.0877928361712951,0.574681041963385
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6C1_GT50_04670,1.03419221724204,-57.2001984544578,-64.2542753532196,71.3704,57.2001984544578,0.0974756115338896,0.205836651382006
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6C2_GT50_04260,1.07123811187411,-58.5264771669686,-71.9903492362156,91.068,58.5264771669686,0.0730968480470901,0.627486297704891
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6C4_GT50_04785,0.967617832447434,-56.4764266085231,-73.9999356782654,106.3756,56.4764266085231,0.0614839094745798,0.680854637409714
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6C7_murI,1.01907937554446,-56.1927600761852,-61.3982827050437,66.1627,56.1927600761852,0.0276109453568727,0.0764077464435655
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6C8_pyrF,1.25601754993572,-58.4927204714436,-64.4871543473531,70.1478,58.4927204714436,0.153881000684277,0.177537302712536
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6C9_GT50_04810,1.12572700171043,-59.5719099672352,-69.827197532971,81.9024,59.5719099672352,0.0894199485661818,0.496808206596399
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6D0_pyrC,1.22712671941757,-59.9276001408373,-67.8891499117808,76.1666,59.9276001408373,0.220199410773271,0.366685948306806
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6D1_GT50_04835,1.08750561892297,-57.2381676418021,-62.4278788853809,67.1482,57.2381676418021,0.0932166332498657,0.0881232903886329
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6D2_tig,0.330392813086541,-0.7499556610995,-1.97898558364339,NaN,NaN,0.152121496365223,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6D3_GT50_04310,0.90815361691351,-31.0219662171915,-131.13024285524,NaN,NaN,0.0953503316086244,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6D6_GT50_04860,0.678930531941768,-0.492997554982959,-1.06055778726013,NaN,NaN,0.11863971966191,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6D9_sepF,2.61624347991602,-3.02958726580787,-5.09744882350016,28.3849,3.02958726580787,0.100535976617833,0.803790326369653
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6E0_GT50_04890,1.32499659152786,-60.6185510947787,-69.6740932952989,79.5946,60.6185510947787,0.165566230618014,0.509033753020124
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6E3_GT50_04365,0.000502188005633247,-0.000638717414681708,-0.00482794838986887,NaN,NaN,0.188157649355266,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6E6_GT50_04895,0.979798177291126,-32.3251950496098,-134.954224594237,NaN,NaN,0.103949661156403,NaN
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6E7_GT50_04795,1.14491652171068,-59.0651236915354,-67.2220398954869,75.8446,59.0651236915354,0.0728233137039277,0.342899241981941
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6E8_ruvA,1.31880960692926,-59.3354626318114,-66.3538253499177,73.3218,59.3354626318114,0.152886415569345,0.294109585716273
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6F0_GT50_04945,1.26258234160659,-58.3000180178505,-63.8023571737238,68.8664,58.3000180178505,0.13028035169299,0.136014243247662
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6F2_murD,1.43438810132071,-58.6955527809037,-64.2346437042099,69.3323,58.6955527809037,0.174514041085517,0.162993431562654
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6F4_sdhB,1.01015577258458,-57.0103174703666,-62.7931878319107,68.236,57.0103174703666,0.142637507792901,0.115001309067526
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6G3_obg,1.356067843639,-59.1165807680886,-65.277099854964,71.1266,59.1165807680886,0.284433582225815,0.216282988835852
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6G6_GT50_05020,1.17177320634086,-58.7287556420435,-64.9507121734588,70.8911,58.7287556420435,0.268597754615324,0.186686999353813
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6G7_GT50_05000,1.46292343495992,-58.0663493512825,-62.7122637056774,66.7969,58.0663493512825,0.106673255741859,0.0849467008894424
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6G8_rplU,1.11302666687176,-58.4146307967668,-65.3941660424403,72.35,58.4146307967668,0.197630580887715,0.231851212845795
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6H0_GT50_03130,1.11507456976182,-58.0857609637679,-64.3728542377069,70.4193,58.0857609637679,0.117645022464096,0.174729452209425
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6H1_GT50_05045,1.19026906596349,-46.5407626907123,-57.7316611151514,74.1321,46.5407626907123,0.0760280997088263,0.431338157031029
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6H4_msrA,1.018775428949,-60.6663319259792,-74.418180019505,93.6932,60.6663319259792,0.0869350359008763,0.637263458936547
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6H6_infC,1.16069028859524,-59.1858778099212,-66.9804505103131,75.0547,59.1858778099212,0.121875505052792,0.320417137333902
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6H7_rnhC,1.12711554640381,-56.9066517737479,-61.1455889828143,64.8074,56.9066517737479,0.0828576837673608,0.0393556344669276
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6I5_thrS,1.10309419818664,-58.0986201476784,-64.1974698727658,70.0025,58.0986201476784,0.148515821485254,0.159094085220965
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6I6_coaE,1.14600889403617,-57.8001765982778,-63.485853604698,68.7853,57.8001765982778,0.159032872293518,0.131438200470203
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6I9_pheS,1.22942937273614,-58.4405933915247,-64.4238331364415,70.0722,58.4405933915247,0.18722276437901,0.172196677900364
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6J0_nrdR,1.00991170326478,-52.2764034055074,-62.2337639604263,74.6616,52.2764034055074,0.0412451405464705,0.337305457212132
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6J1_GT50_04620,1.28248424373695,-60.6703290197309,-69.7759861128535,79.7735,60.6703290197309,0.220142110588564,0.497977977267097
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6J8_GT50_05180,1.41715077741462,-58.5087885163135,-63.8976507053148,68.8215,58.5087885163135,0.108655702601611,0.145344641746386
Geobacillus_stearothermophilus_NCA26_lysate,A0A0K2H6J9_rplT,1.36862236212249,-59.348989497174,-65.9516986267958,72.3626,59.348989497174,0.169746502585578,0.264772113521053
